ReportDate,API_WELLNO,FileNo,Company,WellName,Quarter,Section,Township,Range,County,FieldName,Pool,Oil,Wtr,Days,Runs,Gas,GasSold,Flared,Lat,Long
04/2018,33105036570000.0,29045.0,WHITING OIL AND GAS CORPORATION,P THOMAS  154-98-14E-33-28-3H3,SESW,33.0,154.0,98.0,WIL,TRUAX,BAKKEN,1002.0,930.0,30.0,964.0,5576.0,5486.0,0.0,48.1120315312502,-103.294386051811
04/2018,33105036550000.0,29043.0,WHITING OIL AND GAS CORPORATION,P THOMAS  154-98-14E-33-28-3H3A,SESW,33.0,154.0,98.0,WIL,TRUAX,BAKKEN,542.0,484.0,30.0,546.0,3148.0,3051.0,7.0,48.1120333593667,-103.294140199959
04/2018,33105038290000.0,29806.0,WHITING OIL AND GAS CORPORATION,P THOMAS  154-98-14E-33-28-3HA,SESW,33.0,154.0,98.0,WIL,TRUAX,BAKKEN,446.0,825.0,24.0,433.0,2786.0,2718.0,0.0,48.1120319877631,-103.294508967919
04/2018,33105036210000.0,28909.0,WHITING OIL AND GAS CORPORATION,P THOMAS  154-98-15W-33-28-2H,SWSE,33.0,154.0,98.0,WIL,TRUAX,BAKKEN,1100.0,782.0,30.0,1050.0,4776.0,4686.0,0.0,48.112137110442,-103.290338071626
04/2018,33105036220000.0,28910.0,WHITING OIL AND GAS CORPORATION,P THOMAS  154-98-15W-33-28-2H3,SWSE,33.0,154.0,98.0,WIL,TRUAX,BAKKEN,1543.0,1520.0,30.0,1466.0,4097.0,4006.0,5.0,48.1121366539049,-103.29021514899
04/2018,33105035450000.0,28500.0,WHITING OIL AND GAS CORPORATION,P THOMAS  154-98-16-33-27-4H3,SESE,33.0,154.0,98.0,WIL,TRUAX,BAKKEN,1002.0,1806.0,30.0,990.0,6313.0,6220.0,3.0,48.1124455097559,-103.283329776263
04/2018,33105035440000.0,28499.0,WHITING OIL AND GAS CORPORATION,P THOMAS  154-98-16-33-28-1H,SESE,33.0,154.0,98.0,WIL,TRUAX,BAKKEN,1884.0,1780.0,30.0,1837.0,11425.0,11335.0,0.0,48.1124267620583,-103.283448464217
04/2018,33105035420000.0,28497.0,WHITING OIL AND GAS CORPORATION,P THOMAS  154-98-16-33-28-1H3,SESE,33.0,154.0,98.0,WIL,TRUAX,BAKKEN,1725.0,3126.0,30.0,1671.0,12555.0,12465.0,0.0,48.1124052730726,-103.283567132561
04/2018,33105036640000.0,29095.0,WHITING OIL AND GAS CORPORATION,P VANCE  154-97-14-9-21-14H3,SESW,9.0,154.0,97.0,WIL,TRUAX,BAKKEN,501.0,1362.0,27.0,588.0,4043.0,3930.0,37.0,48.1712480087482,-103.164706902394
04/2018,33105036610000.0,29092.0,WHITING OIL AND GAS CORPORATION,P VANCE  154-97-14-9-21-15H,SESW,9.0,154.0,97.0,WIL,TRUAX,BAKKEN,2154.0,2104.0,30.0,2184.0,8088.0,7867.0,132.0,48.1710443019966,-103.164501816533
04/2018,33105036620000.0,29093.0,WHITING OIL AND GAS CORPORATION,P VANCE  154-97-14-9-21-15H3,SESW,9.0,154.0,97.0,WIL,TRUAX,BAKKEN,775.0,1765.0,30.0,872.0,4351.0,4255.0,6.0,48.1711131065314,-103.164567444008
04/2018,33105036630000.0,29094.0,WHITING OIL AND GAS CORPORATION,P VANCE  154-97-14-9-21-15HA,SESW,9.0,154.0,97.0,WIL,TRUAX,BAKKEN,1085.0,1511.0,30.0,1057.0,7408.0,7221.0,98.0,48.1711819282361,-103.164637173201
04/2018,33105036650000.0,29097.0,WHITING OIL AND GAS CORPORATION,P VANCE  154-97-16-9-21-16H3,SESE,9.0,154.0,97.0,WIL,TRUAX,BAKKEN,1307.0,2572.0,30.0,1325.0,5562.0,5460.0,12.0,48.170905008069,-103.156764822681
04/2018,33105024950000.0,22189.0,WHITING OIL AND GAS CORPORATION,P VANCE  154-97-2-17-20-15H,NWNE,17.0,154.0,97.0,WIL,TRUAX,BAKKEN,1882.0,1024.0,30.0,1862.0,4434.0,4340.0,4.0,48.1682128996203,-103.179955263665
04/2018,33105024960000.0,22190.0,WHITING OIL AND GAS CORPORATION,P VANCE  154-97-2-17-5-5H,NWNE,17.0,154.0,97.0,WIL,TRUAX,BAKKEN,2877.0,3071.0,30.0,2861.0,6434.0,6337.0,7.0,48.1681778178644,-103.180152092165
04/2018,33105031260000.0,25974.0,WHITING OIL AND GAS CORPORATION,P VANCE  154-97-4-17-20-13H,NWNW,17.0,154.0,97.0,WIL,TRUAX,BAKKEN,1891.0,2139.0,30.0,1739.0,6700.0,6607.0,3.0,48.1679178569881,-103.192981109439
04/2018,33105031250000.0,25973.0,WHITING OIL AND GAS CORPORATION,P VANCE  154-97-4-17-20-13H3,NWNW,17.0,154.0,97.0,WIL,TRUAX,BAKKEN,2252.0,2689.0,30.0,2259.0,6472.0,6379.0,4.0,48.1679319086954,-103.193104032637
04/2018,33105031270000.0,25975.0,WHITING OIL AND GAS CORPORATION,P VANCE  154-97-4-17-20-13H3A,NWNW,17.0,154.0,97.0,WIL,TRUAX,BAKKEN,824.0,1565.0,30.0,745.0,2651.0,2558.0,3.0,48.1679092875464,-103.19285814817
04/2018,33105031280000.0,25976.0,WHITING OIL AND GAS CORPORATION,P VANCE  154-97-4-17-20-14H,NWNW,17.0,154.0,97.0,WIL,TRUAX,BAKKEN,1481.0,1919.0,30.0,1379.0,4270.0,4165.0,15.0,48.1678979885067,-103.19273930655
04/2018,33105035200000.0,28385.0,WHITING OIL AND GAS CORPORATION,P WOOD  154-98-1-27-15-1H3,NENE,27.0,154.0,98.0,WIL,TRUAX,BAKKEN,1899.0,2113.0,30.0,1977.0,9179.0,8994.0,99.0,48.1391861266478,-103.260730396332
04/2018,33105035220000.0,28387.0,WHITING OIL AND GAS CORPORATION,P WOOD  154-98-1-27-16-1H,NENE,27.0,154.0,98.0,WIL,TRUAX,BAKKEN,2024.0,1272.0,30.0,2029.0,7297.0,7175.0,33.0,48.1391861266478,-103.260976302219
04/2018,33105035210000.0,28386.0,WHITING OIL AND GAS CORPORATION,P WOOD  154-98-1-27-34-16H,NENE,27.0,154.0,98.0,WIL,TRUAX,BAKKEN,1257.0,987.0,30.0,1320.0,7470.0,7357.0,23.0,48.1391861266478,-103.260853349276
04/2018,33105035190000.0,28384.0,WHITING OIL AND GAS CORPORATION,P WOOD  154-98-1-27-35-13H3,NENE,27.0,154.0,98.0,WIL,TRUAX,BAKKEN,1075.0,2269.0,30.0,1095.0,6158.0,6056.0,12.0,48.1391861266478,-103.260607443389
04/2018,33105038550000.0,29870.0,WHITING OIL AND GAS CORPORATION,P WOOD  154-98-13-22-15-4H3A,SWSW,22.0,154.0,98.0,WIL,TRUAX,BAKKEN,1775.0,3045.0,30.0,1740.0,8571.0,8467.0,14.0,48.1407184491299,-103.278187801675
04/2018,33105038530000.0,29868.0,WHITING OIL AND GAS CORPORATION,P WOOD  154-98-13-22-16-12H,SWSW,22.0,154.0,98.0,WIL,TRUAX,BAKKEN,2285.0,1287.0,27.0,2328.0,6514.0,6420.0,13.0,48.1407184491299,-103.278556762264
04/2018,33105038540000.0,29869.0,WHITING OIL AND GAS CORPORATION,P WOOD  154-98-13-22-16-4H,SWSW,22.0,154.0,98.0,WIL,TRUAX,BAKKEN,2827.0,1370.0,30.0,2805.0,6092.0,5993.0,9.0,48.1407184491299,-103.278433775401
04/2018,33105038300000.0,29810.0,WHITING OIL AND GAS CORPORATION,P WOOD  154-98-14-22-15-2H3,SESW,22.0,154.0,98.0,WIL,TRUAX,BAKKEN,1525.0,3471.0,30.0,1472.0,9029.0,8904.0,35.0,48.1420616285336,-103.271348743945
04/2018,33105038320000.0,29812.0,WHITING OIL AND GAS CORPORATION,P WOOD  154-98-14-22-15-3H3,SESW,22.0,154.0,98.0,WIL,TRUAX,BAKKEN,2572.0,4746.0,30.0,2485.0,17820.0,17701.0,29.0,48.1419053811336,-103.271431803911
04/2018,33105038490000.0,29863.0,WHITING OIL AND GAS CORPORATION,P WOOD  154-98-14-22-16-2H,SESW,22.0,154.0,98.0,WIL,TRUAX,BAKKEN,1965.0,2120.0,30.0,1992.0,12638.0,12523.0,25.0,48.1424316881652,-103.272887648107
04/2018,33105038500000.0,29864.0,WHITING OIL AND GAS CORPORATION,P WOOD  154-98-14-22-16-3H,SESW,22.0,154.0,98.0,WIL,TRUAX,BAKKEN,3369.0,3393.0,30.0,3493.0,10493.0,10402.0,1.0,48.142352193874,-103.272929187464
04/2018,33105038510000.0,29865.0,WHITING OIL AND GAS CORPORATION,P WOOD  154-98-14-22-16-3HA,SESW,22.0,154.0,98.0,WIL,TRUAX,BAKKEN,2128.0,2552.0,30.0,2150.0,5310.0,5220.0,0.0,48.1422754407652,-103.272974807635
04/2018,33105034670000.0,27932.0,WHITING OIL AND GAS CORPORATION,P WOOD  154-98-15-23-15-2H,SESW,23.0,154.0,98.0,WIL,TRUAX,BAKKEN,1535.0,1590.0,30.0,1573.0,6951.0,6847.0,14.0,48.1426520102515,-103.249059528545
